company_name,date,edu_req,hiring,job_name,viewed,wages,work_exp,work_place
铜仁市思南县蓝盾保安有限责任公司, 2021-12-29,高中,1,保安管理人员,本职位累积查看：673 次,面议,不限,贵州-铜仁地区-思南县
贵州工商职业学院, 2021-12-29,硕士,若干,社会体育教师,本职位累积查看：102 次,面议,不限,广东-广州市-南沙区
中国水利水电第九工程局有限公司, 2021-12-29,本科,1,西藏公司法律专业管理,本职位累积查看：1191 次,面议,不限,西藏-拉萨市
成都旺旺食品有限公司贵阳分公司, 2021-12-29,不限,8,销售主管（毕节）,本职位累积查看：1171 次,5000--10000  月薪,不限,贵州-毕节地区-毕节市
俊成建昱工程集团有限公司贵阳分公司, 2021-12-29,不限,若干,水利监理工程师,本职位累积查看：946 次,面议,不限,贵州-遵义市-正安县
贵州光大远航测绘工程有限公司, 2021-12-29,本科,2,大气环境工程师,本职位累积查看：5542 次,80000--150000  年薪,3年以上,贵州-贵阳市-云岩区
贵州中诺教育, 2021-12-29,本科,20,高中各科目教师,本职位累积查看：2639 次,3000--6000  月薪,不限,贵州-安顺市-普定县
贵州圣济堂医药产业股份有限公司, 2021-12-29,中专,10,机修技术员,本职位累积查看：6125 次,6000--8000  月薪,5年以上,贵州-遵义市-桐梓县
贵州凯瑞机械设备有限公司, 2021-12-29,不限,若干,钳工,本职位累积查看：1420 次,6000--8000  月薪,不限,贵州-黔东南苗族侗族自治州-台江县
贵州晟泰工程咨询有限公司, 2021-12-29,本科,3,业务经理,本职位累积查看：825 次,300000--500000  年薪,5年以上,贵州-贵阳市
贵阳川州建筑工程有限公司, 2021-12-29,不限,2,预算员,本职位累积查看：25084 次,4000--12000  月薪,3-5 年,贵州-贵阳市
贵州天行明德咨询服务有限公司, 2021-12-29,本科,3,技术部管培生,本职位累积查看：6 次,50000--80000  年薪,不限,贵州-贵阳市-观山湖区
贵州圣济堂医药产业股份有限公司, 2021-12-29,不限,1,生物实验室设备管理技术人员,本职位累积查看：5111 次,面议,不限,贵州-贵阳市-观山湖区
贵州省水利水电工程咨询有限责任公司, 2021-12-29,不限,若干,信息化主任工程师,本职位累积查看：442 次,3000--5000  月薪,8年以上,贵州-贵阳市
贵州中投腾达置业有限公司, 2021-12-29,不限,若干,新媒体营运,本职位累积查看：1807 次,4500--8000  月薪,2年以上,贵州-贵阳市-南明区
贵州领中空间科技有限公司, 2021-12-29,大专,10,gis技术员,本职位累积查看：22545 次,3000--5000  月薪,1-3 年,贵州-贵阳市-南明区
贵州广辉建设（集团）有限公司, 2021-12-29,大专,1,安全员,本职位累积查看：1759 次,8000--12000  月薪,不限,贵州-贵安新区
贵州华仁万盛钢结构有限公司, 2021-12-29,大专,1,项目经理,本职位累积查看：907 次,12000--18000  月薪,5年以上,贵州-黔南布依族苗族自治州-惠水县
贵州睿豪华展科技有限公司, 2021-12-29,不限,5,中国电信宣传员,本职位累积查看：218 次,5000--12000  月薪,不限,贵州-贵阳市-观山湖区
广西锦绣前程人力资源股份有限公司, 2021-12-29,大专,1,招聘主管,本职位累积查看：568 次,3000--7000  月薪,2年以上,贵州-贵阳市-云岩区
贵州菁瑞健身管理有限公司, 2021-12-29,不限,若干,提倡全民健身-健身教练,本职位累积查看：238 次,6000--12000  月薪,不限,贵州-黔西南布依族苗族自治州-兴义市
贵州菁瑞健身管理有限公司, 2021-12-29,不限,若干,提倡全民健身-健身教练,本职位累积查看：239 次,6000--12000  月薪,不限,贵州-六盘水市-六枝特区
贵州菁瑞健身管理有限公司, 2021-12-29,不限,若干,提倡全民健身-健身教练,本职位累积查看：255 次,6000--12000  月薪,不限,贵州-贵安新区
天尚设计集团有限公司, 2021-12-29,本科,1,（急招）一级注册建筑师,本职位累积查看：19072 次,面议,不限,贵州-贵阳市
贵州菁瑞健身管理有限公司, 2021-12-29,不限,5,搏击教练,本职位累积查看：474 次,8000--16000  月薪,不限,贵州-黔东南苗族侗族自治州-凯里市
广西锦绣前程人力资源股份有限公司, 2021-12-29,不限,2,专职教师,本职位累积查看：178 次,3500--4000  月薪,不限,贵州-贵阳市-南明区
贵州好生活智慧物业股份有限公司, 2021-12-29,不限,1,人事行政主管,本职位累积查看：549 次,5000--8000  月薪,2年以上,四川-宜宾市
中审亚太会计师事务所（特殊普通合伙）贵州分所, 2021-12-29,不限,6,注册会计师,本职位累积查看：39190 次,8000以上  月薪,3年以上,贵州-贵阳市
天尚设计集团有限公司, 2021-12-29,本科,4,水土保持方案及验收,本职位累积查看：15168 次,面议,不限,贵州-贵阳市-南明区
贵州好生活智慧物业股份有限公司, 2021-12-29,大专,1,人力行政总监,本职位累积查看：1431 次,12000--20000  月薪,5-8 年,贵州-贵阳市-观山湖区
贵州中瑞岳华税务师事务所有限公司, 2021-12-29,大专,5,项目助理,本职位累积查看：28133 次,3000--7000  月薪,不限,贵州-贵阳市
清镇市北大附属实验学校, 2021-12-29,本科,4,高中生物老师,本职位累积查看：5246 次,60000--250000  年薪,不限,贵州-贵阳市
贵州贝壳找房科技有限公司, 2021-12-29,不限,3,店助BP,本职位累积查看：964 次,3000--5000  月薪,不限,贵州-贵阳市
贵州好生活智慧物业股份有限公司, 2021-12-29,不限,若干,中级 后端智慧硬件集成（Java项目经理）,本职位累积查看：1061 次,10000--15000  月薪,5年以上,贵州-贵阳市-观山湖区
贵州深高速置地有限公司, 2021-12-29,大专,10,置业顾问,本职位累积查看：1617 次,面议,不限,贵州-贵阳市-南明区
贵州中伟资源循环产业发展有限公司, 2021-12-29,大专,1,薪酬绩效经理,本职位累积查看：1977 次,10000--15000  月薪,3-5 年,贵州-铜仁地区-玉屏侗族自治县
俊成建昱工程集团有限公司贵阳分公司, 2021-12-29,不限,若干,实习监理员[只招应届毕业生],本职位累积查看：1183 次,1000--2000  月薪,不限,贵州-毕节地区-毕节市
贵州中瑞鸿翔会计师事务所有限公司, 2021-12-29,大专,1,行政专员（急招）,本职位累积查看：3945 次,2500--4000  月薪,1年以上,贵州-贵阳市-云岩区
贵阳市工业职业学校, 2021-12-29,不限,2,办公室主任,本职位累积查看：5411 次,3000--8000  月薪,不限,贵州-贵阳市
贵州凯瑞机械设备有限公司, 2021-12-29,不限,若干,钳工,本职位累积查看：1493 次,5000--8000  月薪,不限,贵州-黔东南苗族侗族自治州-台江县
泰康人寿-郑家琪, 2021-12-29,大专,3,客服专员,本职位累积查看：2518 次,5000以下  月薪,不限,贵州-贵阳市-云岩区
贵州三力制药股份有限公司, 2021-12-29,本科,30,各部门管培生,本职位累积查看：4464 次,5000--7000  月薪,不限,贵州-安顺市-平坝县
立信中联会计师事务所（特殊普通合伙）贵州分所, 2021-12-29,本科,1,财务人员,本职位累积查看：2526 次,4000--8000  月薪,1年以上,贵州-贵阳市-观山湖区
大华会计师事务所（特殊普通合伙）贵州分所, 2021-12-29,大专,5,审计项目经理,本职位累积查看：10202 次,150000--350000  年薪,1-10 年,贵州-贵阳市-观山湖区
贵州福麟矿业有限公司, 2021-12-29,本科,1,安全管理员,本职位累积查看：359 次,5000--12000  月薪,2年以上,贵州-黔南布依族苗族自治州-福泉市
贵州睿豪华展科技有限公司, 2021-12-29,不限,若干,中国电信贵安、息烽、开阳、修文、白云、乌当片区经理,本职位累积查看：213 次,5000--12000  月薪,不限,贵州-贵阳市
贵州宏远达水土工程有限公司, 2021-12-29,中专,3,测绘人员,本职位累积查看：9345 次,3000--10000  月薪,不限,贵州-贵阳市
阳光保险集团, 2021-12-29,大专,10,银行销售代表,本职位累积查看：570 次,3000--30000  月薪,1年以上,贵州-贵阳市
贵阳市工业职业学校, 2021-12-29,本科,3,钢琴教师,本职位累积查看：1913 次,3000--5000  月薪,不限,贵州-贵阳市
贵州粤顺生态环境工程有限公司, 2021-12-29,本科,2,绿化施工图设计师,本职位累积查看：775 次,5000--8000  月薪,3年以上,贵州-黔南布依族苗族自治州-都匀市
中兴通讯股份有限公司贵州分公司, 2021-12-29,本科,2,承载技术支持工程师,本职位累积查看：13164 次,10000以上  月薪,2年以上,贵州-贵阳市-观山湖区
贵州青柠檬教育科技有限责任公司（直播）, 2021-12-29,不限,若干,市场营销,本职位累积查看：11 次,面议,不限,贵州-贵阳市
贵州睿豪华展科技有限公司, 2021-12-29,不限,若干,中国电信5G宽带推广员,本职位累积查看：201 次,3500--12000  月薪,不限,贵州-贵阳市-修文县
中牌工程项目管理有限公司, 2021-12-29,大专,1,工程物探师（中级职称）,本职位累积查看：354 次,200000--300000  年薪,10年,贵州-贵阳市-云岩区
贵州安康医学检验中心有限公司, 2021-12-29,大专,3,销售代表,本职位累积查看：880 次,3500--7800  月薪,不限,贵州-铜仁地区
华安财产保险股份有限公司贵州分公司（高校）, 2021-12-29,不限,若干,非车险核赔,本职位累积查看：208 次,4000--6000  月薪,不限,贵州-贵阳市-云岩区
中牌工程项目管理有限公司, 2021-12-29,大专,1,水文地质勘察工程师（中级职称）,本职位累积查看：481 次,200000--300000  年薪,10年,贵州-贵阳市-云岩区
贵州中伟资源循环产业发展有限公司, 2021-12-29,不限,若干,财务,本职位累积查看：890 次,5000--15000  月薪,不限,贵州-贵阳市
贵州中伟投资集团有限公司, 2021-12-29,本科,1,成控部部长,本职位累积查看：882 次,14000--15000  月薪,3-5 年,贵州-铜仁地区-玉屏侗族自治县
贵州标准电机有限公司, 2021-12-29,高中,1,DC生产经理,本职位累积查看：1580 次,9000--13000  月薪,10年以上,贵州-黔南布依族苗族自治州-独山县
贵州博润投资（控股）股份有限公司, 2021-12-29,大专,1,劳务公司负责人,本职位累积查看：859 次,10000--15000  月薪,5年以上,贵州-贵阳市-南明区
阳光财产保险股份有限公司贵阳中心支公司, 2021-12-29,不限,若干,车险电话坐席（六险一金+00后集聚地+双休）,本职位累积查看：1340 次,4000--15000  月薪,不限,贵州-毕节地区-毕节市
贵州光大远航测绘工程有限公司, 2021-12-29,大专,2,商务经理,本职位累积查看：8954 次,80000--200000  年薪,3年以上,贵州-贵阳市
贵州纵横亿联科技有限公司（直播）, 2021-12-29,不限,若干,剪辑师,本职位累积查看：14 次,4000--6000  月薪,1年以上,贵州-贵阳市
深圳市汇合发展有限公司贵阳分公司（高校）, 2021-12-29,不限,若干,业务代表（实习岗位）,本职位累积查看：217 次,5000--8000  月薪,不限,贵州-贵阳市-观山湖区
贵州黎阳国际制造有限公司, 2021-12-29,本科,1,会计,本职位累积查看：2787 次,3500--6000  月薪,3年以上,贵州-安顺市-平坝县
贵州溪云数智生物科技有限公司, 2021-12-29,高中,若干,保安大队长,本职位累积查看：1073 次,6000--6500  月薪,3年以上,贵州-贵阳市-花溪区
贵州睿豪华展科技有限公司, 2021-12-29,不限,若干,中国电信5G宽带推广员,本职位累积查看：201 次,3500--12000  月薪,不限,贵州-贵阳市-花溪区
贵州福麟矿业有限公司, 2021-12-29,本科,5,采矿技术员,本职位累积查看：444 次,10000--12000  月薪,2年以上,贵州-黔南布依族苗族自治州-福泉市
贵州建工集团有限公司路桥分公司, 2021-12-29,本科,3,建筑工程专业一级建造师,本职位累积查看：5850 次,120000--240000  年薪,5-20 年,贵州-贵阳市
中牌工程项目管理有限公司, 2021-12-29,大专,1,工程物探师（中级职称）,本职位累积查看：434 次,200000--300000  年薪,10年,贵州-贵阳市-云岩区
卓信房地产开发有限公司, 2021-12-29,不限,1,董事长专职驾驶员,本职位累积查看：8564 次,3000以上  月薪,不限,贵州-贵阳市
贵州致力穿山机械设备有限责任公司, 2021-12-29,本科,2,工艺工程师,本职位累积查看：2363 次,4000--8000  月薪,3年以上,贵州-黔南布依族苗族自治州-惠水县
天尚设计集团有限公司, 2021-12-29,不限,若干,行政投标员,本职位累积查看：1862 次,4000--5000  月薪,不限,贵州-贵阳市-观山湖区
贵州中伟资源循环产业发展有限公司, 2021-12-29,本科,1,安环总监,本职位累积查看：2090 次,15000--25000  月薪,8-12 年,贵州-铜仁地区-玉屏侗族自治县
贵州双吉科技服务有限公司, 2021-12-29,不限,若干,智慧农业及土地工程、测量等实习人员,本职位累积查看：702 次,4000--8000  月薪,不限,贵州-贵阳市-观山湖区
贵州赛福建设工程有限公司, 2021-12-29,大专,2,区域经理,本职位累积查看：5964 次,2000--3000  月薪,1-2 年,贵州-贵阳市-观山湖区
贵州福麟矿业有限公司, 2021-12-29,本科,3,机械设计技术员,本职位累积查看：433 次,10000--12000  月薪,2年以上,贵州-黔南布依族苗族自治州-福泉市
贵阳林海机械制造有限公司, 2021-12-29,不限,1,车间助理,本职位累积查看：1507 次,3500以上  月薪,不限,贵州-贵阳市-小河区
贵州顺成劳务管理有限公司, 2021-12-29,初中,2,叉车工,本职位累积查看：410 次,3500--4500  月薪,2年以上,贵州-贵阳市-南明区
贵州天安科技有限公司, 2021-12-29,中专,8,现场检测人员,本职位累积查看：9656 次,3000以上  月薪,2年以上,贵州-贵阳市
恒艺鼎丰建设集团有限公司, 2021-12-29,本科,若干,投标部,本职位累积查看：141 次,50000--80000  年薪,5年以上,贵州-贵阳市-观山湖区
